2020-11-17 19:44:57,052 INFO  Logger.cs: 70 - 
2020-11-17 19:54:38,416 INFO  SwAddin.cs: 294 - Assembly export called for file Differential robot ROS.SLDASM
2020-11-17 19:54:38,416 INFO  SwAddin.cs: 299 - Save is required
2020-11-17 19:54:38,416 INFO  SwAddin.cs: 313 - Saving assembly
2020-11-17 19:54:39,181 INFO  SwAddin.cs: 316 - Opening property manager
2020-11-17 19:54:39,181 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Differential robot ROS.SLDASM
2020-11-17 19:54:39,181 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Differential robot ROS.SLDASM
2020-11-17 19:54:39,181 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Differential robot ROS.SLDASM
2020-11-17 19:54:39,181 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-11-17 19:54:39,181 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2020-11-17 19:54:39,181 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robotLine follower assembly-2
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1136 - Found 34 in robotLine follower assembly-2
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robotLine follower assembly-2
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Differential robot ROS.SLDASM
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Differential robot ROS.SLDASM
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Differential robot ROS.SLDASM
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotLine follower assembly-2
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1136 - Found 34 in robotLine follower assembly-2
2020-11-17 19:54:39,197 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotLine follower assembly-2
2020-11-17 19:54:39,853 INFO  SwAddin.cs: 339 - Loading config tree
2020-11-17 19:54:39,869 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
